"","Report.ID","Model","Lighting","Weather...Clear","Weather...Snow","Weather...Cloudy","Weather...Fog.Smoke","Weather...Rain","Weather...Severe.Wind","Weather...Unknown","Weather...Other","Weather...Other.Text","Highest.Injury.Severity.Alleged"
"2615","13781-1351","Model 3","Unknown"," "," "," "," "," ",NA,"Y"," ","","Unknown"
"2616","669-1350","PALISADE","Unknown"," "," "," "," "," ",NA,"Y"," ","","Unknown"
"2617","13781-1339","Model 3","Daylight"," "," ","Y"," "," ",NA," "," ","","Unknown"
"2618","13781-1333","Model 3","Dark - Lighted","Y"," "," "," "," ",NA," "," ","","Unknown"
"2619","13781-1332","Model 3","Dark - Lighted","Y"," "," "," "," ",NA," "," ","","Unknown"
"2620","13781-1331","Model 3","Daylight"," "," ","Y"," "," ",NA," "," ","","Unknown"
"2621","13781-1345","Model Y","Unknown"," "," "," "," "," ",NA,"Y"," ","","Unknown"
"2622","13781-1344","Model X","Daylight"," "," ","Y"," "," ",NA," "," ","","Unknown"
"2623","13781-1343","Model Y","Unknown"," "," "," "," "," ",NA,"Y"," ","","Unknown"
"2624","855-1341","S580 4Matic","Unknown"," "," "," "," "," ",NA,"Y"," ","","Unknown"
"2625","1243-1246","Crosstrek","Daylight","Y"," "," "," "," ",NA," "," ","","No Injuries Reported"
"2626","13781-1339","Model 3","Unknown"," "," "," "," "," ",NA,"Y"," ","","Unknown"
"2627","13781-1333","Model 3","Unknown"," "," "," "," "," ",NA,"Y"," ","","Unknown"
"2628","13781-1332","Model 3","Unknown"," "," "," "," "," ",NA,"Y"," ","","Unknown"
"2629","13781-1331","Model 3","Unknown"," "," "," "," "," ",NA,"Y"," ","","Unknown"
"2630","62-1330","Pilot","Unknown"," "," "," "," "," ",NA,"Y"," ","","Unknown"
"2631","1243-1208","Outback","Daylight","Y"," "," "," "," ",NA," "," ","","Minor"
"2632","13781-1254","Model Y","Daylight"," "," "," "," ","Y",NA," "," ","","Unknown"
"2633","13781-1245","Model Y","Daylight"," "," "," "," ","Y",NA," "," ","","Unknown"
"2634","13781-1244","Model S","Unknown"," "," "," "," "," ",NA,"Y"," ","","Unknown"
"2635","13781-1243","Model 3","Daylight","Y"," "," "," "," ",NA," "," ","","Unknown"
